"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"Gizem Günaydın Estetik Beauty, Zeytinlik, Lamibey Sk. No:2 Daire:4, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa55a31cbca6d:0xdda3a42e425a53f7","/g/11txpmhz5x","40.9760447","28.8749745","Lamibey Sk. No:2 Daire:4","+905355527792","0535 552 77 92","ChIJbcrLMVqlyhQR91NaQi6ko90","5:30pm","Saturday","10:30am","7:30pm","Friday","10:30am","7:30pm","Thursday","10:30am","7:30pm","Wednesday","10:30am","7:30pm","Tuesday","10:30am","7:30pm","Monday","10:30am","8:30pm","Sunday","9am","5:30pm","Saturday","10:30am","34140","28","İstanbul","Lamibey Sk. No:2 Daire:4","Gizem Günaydın Estetik Beauty","5",
"Dreamer Beauty - Bakırköy Güzellik Salonu, Zeytinlik mah. Fişekhane cad, Halkçı Sk. No:26 D:3, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabdd8eeb4de99:0x1942e84ba22118c2","/g/11l229rcd4","40.9796304","28.8731387","Zeytinlik mah. Fişekhane cad, Halkçı Sk. No:26 D:3","+905325895887","0532 589 58 87","ChIJmd607ti9yhQRwhghokvoQhk","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","8pm","Sunday","10am","8pm","Saturday","10am","34140","14","İstanbul","Zeytinlik mah. Fişekhane cad, Halkçı Sk. No:26 D:3","Dreamer Beauty - Bakırköy Güzellik Salonu","4.9",
"Bella Güzellik Merkezi, Yeşilköy, İstasyon Cd. no: 59 kat: 2 daire: 4, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa3bf82b14a71:0x8818b8596e330de3","/g/11vq9k48q_","40.9587329","28.8222642","İstasyon Cd. no: 59 kat: 2 daire: 4","+905357244514","0535 724 45 14","ChIJcUqxgr-jyhQR4w0zblm4GIg","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am","7pm","Sunday","9am","7pm","Saturday","9am","34149","8","İstanbul","İstasyon Cd. no: 59 kat: 2 daire: 4","Bella Güzellik Merkezi","5",
"Ecesu Beauty Studio | Güzellik Salonu | Cilt Bakımı | Bölgesel İncelme | Lazer Epilasyon | Kirpik Lifting | Alibeyköy, Çırçır, Burkulan Sk. No:9/A, 34070 Eyüpsultan/İstanbul, Türkiye","Eyüpsultan","TR",,"0x14cab184ce97af43:0x5af95d72c2b7680a","/g/11w4tyv3f0","41.0794976","28.9350557","Burkulan Sk. No:9/A","+905065203822","0506 520 38 22","ChIJQ6-XzoSxyhQRCmi3wnJd-Vo","9pm","Saturday","10am","9pm","Friday","10am","9pm","Thursday","10am","9pm","Wednesday","10am","9pm","Tuesday","10am","9pm","Monday","10am","9pm","Sunday","1","9pm","Saturday","10am","34070","288","İstanbul","Burkulan Sk. No:9/A","Ecesu Beauty Studio | Güzellik Salonu | Cilt Bakımı | Bölgesel İncelme | Lazer Epilasyon | Kirpik Lifting | Alibeyköy","5",
"Natural Güzellik Salonu, Merkez Mahallesi Halaskargazi Caddesi no:179 Ferit apt. Kat 3 daire 3, 34381 Şişli, Türkiye","Şişli","TR",,"0x14cab71ac4c927b7:0xad011d4c7b4092cb","/g/11ggt2tb4m","41.0586026","28.9868009","Merkez Mahallesi Halaskargazi Caddesi no:179 Ferit apt. Kat 3 daire 3","+905321567037","0532 156 70 37","ChIJtyfJxBq3yhQRy5JAe0wdAa0","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,"8pm","Saturday","10am","34381","261","İstanbul","Merkez Mahallesi Halaskargazi Caddesi no:179 Ferit apt. Kat 3 daire 3","Natural Güzellik Salonu","4.7",
"Art of Hair Muse ( Bay & Bayan Kuaför, Güzellik Salonu ), Sakız Ağacı Mahallesi Kennedy Caddesi, Hilton No:103, 34142 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabd7c74b784fd:0x96e80e3f09cc3c73","/g/11t1yybyg2","40.9797367","28.8867563","Sakız Ağacı Mahallesi Kennedy Caddesi, Hilton No:103","+905421906873","0542 190 68 73","ChIJ_YS3dHy9yhQRczzMCT8O6JY","9pm","Saturday","10am","9pm","Friday","10am","9pm","Thursday","10am","9pm","Wednesday","10am","9pm","Tuesday","10am","9pm","Monday","10am","9pm","Sunday","10am","9pm","Saturday","10am","34142","208","İstanbul","Sakız Ağacı Mahallesi Kennedy Caddesi, Hilton No:103","Art of Hair Muse ( Bay & Bayan Kuaför, Güzellik Salonu )","4.9",
"Bengü Güzellik salonu, Yeşilköy, Çekmece Cd. No:26, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fc1393792f:0x55d3b700f5ed74d6","/g/11bx56642r","40.9595653","28.8202232","Çekmece Cd. No:26","+902125738327","(0212) 573 83 27","ChIJL3mTE_yiyhQR1nTt9QC301U","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34149","12","İstanbul","Çekmece Cd. No:26","Bengü Güzellik salonu","4.2",
"Epirise Güzellik Salonu, Zeytinlik, Yakut Sk. No:33 D:1, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabcafea504775:0xe0fa1c541be0a078","/g/11c1n6gy9c","40.9785023","28.8699823","Yakut Sk. No:33 D:1","+905354184742","0535 418 47 42","ChIJdUdQ6q-8yhQReKDgG1Qc-uA",,"Saturday","Eid al-Adha hours","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,,"Saturday","Eid al-Adha hours","34140","50","İstanbul","Yakut Sk. No:33 D:1","Epirise Güzellik Salonu","4.8",
"His Beauty Sultangazi Lazer Epilasyon, Cilt Bakımı , Kalıcı Makyaj ve Güzellik Merkezi, Cebeci, Eski Edirne Asf. No:682/1 K:3, 34270 Sultangazi/İstanbul, Türkiye","Sultangazi","TR",,"0x14cab1bfdde01795:0xcd6d5eb11dc3a984","/g/11qq71ncft","41.1068756","28.8604275","Eski Edirne Asf. No:682/1 K:3","+905357929736","0535 792 97 36","ChIJlRfg3b-xyhQRhKnDHbFebc0","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9am","7:30pm","Sunday","9am","7:30pm","Saturday","9am","34270","571","İstanbul","Eski Edirne Asf. No:682/1 K:3","His Beauty Sultangazi Lazer Epilasyon, Cilt Bakımı , Kalıcı Makyaj ve Güzellik Merkezi","4.7",
"Sevil Beauty Güzellik Merkezi, Cevizlik, Hamam Sk. No:43/2, 34142 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabd08fe492843:0x885cf5db68556c5d","/g/11xdrjj01f","40.980506","28.87582","Hamam Sk. No:43/2","+905469079273","0546 907 92 73","ChIJQyhJ_gi9yhQRXWxVaNv1XIg","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am","8pm","Sunday","9am","8pm","Saturday","9am","34142","31","İstanbul","Hamam Sk. No:43/2","Sevil Beauty Güzellik Merkezi","4.9",
"Senorita Zeytinburnu, Gökalp, 58. Bulvar Cd. No:55/5, 34025 Zeytinburnu/İstanbul, Türkiye","Zeytinburnu","TR",,"0x14cabb7664d1a59b:0xab2e9bc3c1a44169","/g/11clvt1nwz","40.9910495","28.9038957","58. Bulvar Cd. No:55/5","+902125100203","(0212) 510 02 03","ChIJm6XRZHa7yhQRaUGkwcObLqs","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34025","138","İstanbul","58. Bulvar Cd. No:55/5","Senorita Zeytinburnu","4.4",
"Bakırköy Güzellik Merkezi (Altın Beauty), Zeytinlik Mah. Fişhane Cd. 32 /D:1 İşçen Apt, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabdcd606c59e7:0x3babb4cdcf24e25c","/g/11ptyvndz0","40.9782913","28.8719836","Zeytinlik Mah. Fişhane Cd. 32 /D:1 İşçen Apt","+905550233159","0555 023 31 59","ChIJ51lsYM29yhQRXOIkz820qzs","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","7pm","Sunday","11am","8pm","Saturday","10am","34140","57","İstanbul","Zeytinlik Mah. Fişhane Cd. 32 /D:1 İşçen Apt","Bakırköy Güzellik Merkezi (Altın Beauty)","4.2",
"Ezgi Aslan Güzellik Salonu, İsmetpaşa, 52. Sk. no:1 daire:4 kat:3, 34270 Sultangazi/İstanbul, Türkiye","Sultangazi","TR",,"0x21e1e3ec41762571:0xd05ade06d5ab4c6d","/g/11tslr6g9j","41.1071437","28.8599721","52. Sk. no:1 daire:4 kat:3","+905345493757","0534 549 37 57","ChIJcSV2Qezj4SERbUyr1QbeWtA","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am",,"Tuesday",,"7:30pm","Monday","9:30am","7:30pm","Sunday","9:30am","7:30pm","Saturday","9:30am","34270","423","İstanbul","52. Sk. no:1 daire:4 kat:3","Ezgi Aslan Güzellik Salonu","4.9",
"Songül Yıldırım Güzellik, Ümit apartmanı, Zeytinlik mahallesi Fişekhane Caddesi, Yakutlu Sok. No:1, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa53c192c401f:0x54c0e492f253bc3d","/g/11h4whrjz6","40.9782052","28.870357","Ümit apartmanı, Zeytinlik mahallesi Fişekhane Caddesi, Yakutlu Sok. No:1","+902126515107","(0212) 651 51 07","ChIJH0AsGTylyhQRPbxT8pLkwFQ","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,"8pm","Saturday","10am","34140","92","İstanbul","Ümit apartmanı, Zeytinlik mahallesi Fişekhane Caddesi, Yakutlu Sok. No:1","Songül Yıldırım Güzellik","4.7",
"Medi Charme - Güzellik Salonu, Zuhuratbaba, Şükran Çiftliği Sk. No:31 İç Kapı No:2, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabdf7c9c947b7:0x4e13a48bf20ff108","/g/11y5zs3lm2","40.9809838","28.8705768","Şükran Çiftliği Sk. No:31 İç Kapı No:2","+905461322656","0546 132 26 56","ChIJt0fJyfe9yhQRCPEP8oukE04","7:30pm","Saturday","10am","7:30pm","Friday","10am","7:30pm","Thursday","10am","7:30pm","Wednesday","10am","7:30pm","Tuesday","10am","7:30pm","Monday","10am","7:30pm","Sunday","10am","7:30pm","Saturday","10am","34140","27","İstanbul","Şükran Çiftliği Sk. No:31 İç Kapı No:2","Medi Charme - Güzellik Salonu","5",
"Cemile Gülsüm Estetik Ve Güzellik Salonu - Bakırköy/İstanbul, Nef 22 Ataköy 7-8-9-10.kısım Çoban Caddesi, 34158 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caba180df563ef:0xc70d0cc0a69822ca","/g/11bbwl0fz3","40.991805","28.8339485","Nef 22 Ataköy 7-8-9-10.kısım Çoban Caddesi","+905526320696","0552 632 06 96","ChIJ72P1DRi6yhQRyiKYpsAMDcc","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am","8pm","Sunday","9am","8pm","Saturday","9am","34158","34","İstanbul","Nef 22 Ataköy 7-8-9-10.kısım Çoban Caddesi","Cemile Gülsüm Estetik Ve Güzellik Salonu - Bakırköy/İstanbul","4.9",
"Tülay Yılmaz Tırnak & Güzellik Salonu, Sakızağacı, İstanbul Cd. no:48, 34100 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabd52952925d1:0xba29f43f9f758638","/g/11vzfc8hhl","40.9785374","28.8784536","İstanbul Cd. no:48","+905074280011","0507 428 00 11","ChIJ0SUplVK9yhQROIZ1nz_0Kbo","10pm","Saturday","9am","10pm","Friday","9am","10pm","Thursday","9am","10pm","Wednesday","9am","10pm","Tuesday","9am","10pm","Monday","9am","10pm","Sunday","9am","10pm","Saturday","9am","34100","23","İstanbul","İstanbul Cd. no:48","Tülay Yılmaz Tırnak & Güzellik Salonu","5",
"Alibeyköy Güzellik Salonu, Karadolap, Neşeli Sk. No:15 E, 34170 Eyüpsultan/İstanbul, Türkiye","Eyüpsultan","TR",,"0x14cab13f1bf8b7bd:0xcab1e597181cb2b6","/g/11p02qyrw0","41.0789129","28.9277078","Neşeli Sk. No:15 E","+905079848111","0507 984 81 11","ChIJvbf4Gz-xyhQRtrIcGJflsco","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9:30am","34170","142","İstanbul","Neşeli Sk. No:15 E","Alibeyköy Güzellik Salonu","4.9",
"İMD Beauty - Güzellik Merkezi, Zuhuratbaba, İncirli Cd. Özer No: 29 İç Kapı No: 4, 34147 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabd4895c1dad1:0xcd3c697118580414","/g/11zk8gb_yy","40.9853534","28.8721149","İncirli Cd. Özer No: 29 İç Kapı No: 4","+905368998849","0536 899 88 49","ChIJ0drBlUi9yhQRFARYGHFpPM0","8pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am","7pm","Sunday","9am","8pm","Saturday","9am","34147","7","İstanbul","İncirli Cd. Özer No: 29 İç Kapı No: 4","İMD Beauty - Güzellik Merkezi","4.4",
"Ozel Yasmin Poliklinigi, Gayrettepe, Barbaros Blv. Doktor Orhan Birman iş Merkezi No;149/ 1, 34349 Beşiktaş/İstanbul, Türkiye","Beşiktaş","TR",,"0x14cab7aba0cf90fd:0xd5334b5072186648","/g/11b6h_ddss","41.0600123","29.0105088","Barbaros Blv. Doktor Orhan Birman iş Merkezi No;149/ 1","+902122752985","(0212) 275 29 85","ChIJ_ZDPoKu3yhQRSGYYclBLM9U","6:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"6:30pm","Saturday","9:30am","34349","180","İstanbul","Barbaros Blv. Doktor Orhan Birman iş Merkezi No;149/ 1","Ozel Yasmin Poliklinigi","4.9",
"Cadde Güzellik Merkezi, Caddebostan, Bağdat Cad. No:354, 34728, 34728 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7a06067c165:0x152069bf5ff4bb5a","/g/11j37pctvl","40.9640971","29.0736023","Bağdat Cad. No:354, 34728","+905549633157","0554 963 31 57","ChIJZcFnYKDHyhQRWrv0X79pIBU","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am",,"Monday",,,"Sunday",,"7pm","Saturday","9am","34728","43","İstanbul","Bağdat Cad. No:354, 34728","Cadde Güzellik Merkezi","4.9",
"Cleanderm Güzellik Merkezi, Zuhuratbaba, İncirli Cd. No:85 D:8, 34147 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabb50ec656793:0x99f15e7666122e2e","/g/11f3nm8hbw","40.993143","28.86965","İncirli Cd. No:85 D:8","+902126606166","(0212) 660 61 66","ChIJk2dl7FC7yhQRLi4SZnZe8Zk","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34147","33","İstanbul","İncirli Cd. No:85 D:8","Cleanderm Güzellik Merkezi","5",
"Aykız'da Güzellik - Ataköy Güzellik Salonu, Çobançeşme E-5 Yanyol, Nivo Ataköy A Blok Daire 116, Airport AVM Yanı, 34156 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa35f8a29d611:0x4781160c37423e2b","/g/11smkbsm5l","40.9920218","28.8294862","Çobançeşme E-5 Yanyol, Nivo Ataköy A Blok Daire 116, Airport AVM Yanı","+905518375194","0551 837 51 94","ChIJEdYpil-jyhQRKz5CNwwWgUc","10pm","Saturday","8am","10pm","Friday","8am","10pm","Thursday","8am","10pm","Wednesday","8am","8pm","Tuesday","9:30am","10pm","Monday","8am","10pm","Sunday","8am","10pm","Saturday","8am","34156","41","İstanbul","Çobançeşme E-5 Yanyol, Nivo Ataköy A Blok Daire 116, Airport AVM Yanı","Aykız'da Güzellik - Ataköy Güzellik Salonu","4.7",
"Tan Güzellik Salonu, Cevizlik, İstanbul Cd. no:27 kat:1, 34142 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabca4640eeedb:0x57b59be7c6f3f163","/g/11fz2wckhr","40.9786216","28.8761107","İstanbul Cd. no:27 kat:1","+905538754390","0553 875 43 90","ChIJ2-4OZKS8yhQRY_HzxuebtVc","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34142","53","İstanbul","İstanbul Cd. no:27 kat:1","Tan Güzellik Salonu","5",
"Sıla Özben Güzellik Salonu, Atakent, Güleryüz Sk. no:38, 34764 Ümraniye/İstanbul, Türkiye","Ümraniye","TR",,"0x14cac94c172c13a9:0xb3e4a84597c5ab55","/g/11vldswd10","41.023825","29.107267","Güleryüz Sk. no:38","+905386627102","0538 662 71 02","ChIJqRMsF0zJyhQRVavFl0Wo5LM","7pm","Saturday","8am","7pm","Friday","8am","7pm","Thursday","8am","7pm","Wednesday","8am","7pm","Tuesday","8am","7pm","Monday","8am","7pm","Sunday","8am","7pm","Saturday","8am","34764","269","İstanbul","Güleryüz Sk. no:38","Sıla Özben Güzellik Salonu","4.9",
"Alara Beauty Salon, Bağlarbaşı, İkinci İlkokul Cd. No:29, 34844 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac42141cabfef:0x6a9960cfac0c47aa","/g/1hc5pmxts","40.9220676","29.1326368","İkinci İlkokul Cd. No:29","+905393423487","0539 342 34 87","ChIJ77_KQSHEyhQRqkcMrM9gmWo","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9am","7pm","Sunday","10:30am","7:30pm","Saturday","9am","34844","153","İstanbul","İkinci İlkokul Cd. No:29","Alara Beauty Salon","4.7",
"Nişantaşı’nda kaliteli hizmet, hijyen ve profesyonellikle öne çıkan güzellik salonu: Leyla İnanır farkıyla., Halaskargazi, Rumeli Cd. No:20 D:3, 34365 Şişli/İstanbul, Türkiye","Şişli","TR",,"0x14cab70e5cd3a179:0xdd34576368c73ce5","/g/113jkzg4x","41.0527771","28.9901857","Rumeli Cd. No:20 D:3","+905525670000","0552 567 00 00","ChIJeaHTXA63yhQR5TzHaGNXNN0","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34365","139","İstanbul","Rumeli Cd. No:20 D:3","Nişantaşı’nda kaliteli hizmet, hijyen ve profesyonellikle öne çıkan güzellik salonu: Leyla İnanır farkıyla.","4.9",
"Woles Güzellik Merkezi, Şirinevler, Adnan Kahveci Blv. No:224 Kat :1 Daire :6, 34188 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14caa3341cea683b:0xc52784dd9bf7168e","/g/11xmv3vcx7","40.9921844","28.846244","Adnan Kahveci Blv. No:224 Kat :1 Daire :6","+905316481488","0531 648 14 88","ChIJO2jqHDSjyhQRjhb3m92EJ8U","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","8pm","Sunday","10am","8pm","Saturday","10am","34188","32","İstanbul","Adnan Kahveci Blv. No:224 Kat :1 Daire :6","Woles Güzellik Merkezi","4.3",
"Berna Beauty Güzellik ve Zayıflama Salonu, Sahrayıcedit Mah, Atatürk Cd. Dilkum Sitesi No:55/C D:5. Blok, 34734 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7cc12716755:0xf897018470b5c59b","/g/11s4ybjy8t","40.9814997","29.0874497","Atatürk Cd. Dilkum Sitesi No:55/C D:5. Blok","+905303035620","0530 303 56 20","ChIJVWdxEszHyhQRm8W1cIQBl_g","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9am","34734","87","İstanbul","Atatürk Cd. Dilkum Sitesi No:55/C D:5. Blok","Berna Beauty Güzellik ve Zayıflama Salonu","4.6",
"Merray Güzellik, ZEYTİNLİK MAHALLESİ TÜRKÇÜ SOKAK NO 6/1 A BLOK, D:KAT 4 DAİRE 14, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabbe342590c3d:0xe59394c7d358605a","/g/11h_bmyxsc","40.9787538","28.8725449","ZEYTİNLİK MAHALLESİ TÜRKÇÜ SOKAK NO 6/1 A BLOK, D:KAT 4 DAİRE 14","+905550527411","0555 052 74 11","ChIJPQxZQuO7yhQRWmBY08eUk-U","7pm","Saturday","11am","7pm","Friday","11am","7pm","Thursday","11am","7pm","Wednesday","11am","7pm","Tuesday","11am","7pm","Monday","11am",,"Sunday",,"7pm","Saturday","11am","34140","114","İstanbul","ZEYTİNLİK MAHALLESİ TÜRKÇÜ SOKAK NO 6/1 A BLOK, D:KAT 4 DAİRE 14","Merray Güzellik","4.4",
"Esthetiqal Güzellik Merkezi, Pashacity sitesi, Merkez, Kültür Cd No:4E D:34200, 34245 Gaziosmanpaşa/İstanbul, Türkiye","Gaziosmanpaşa","TR",,"0x14cab152d09349b5:0x4cc38f210dced4d4","/g/11qnz4x_0y","41.059102","28.9067038","Pashacity sitesi, Kültür Cd No:4E D:34200","+905367777676","0536 777 76 76","ChIJtUmT0FKxyhQR1NTODSGPw0w","8pm","Saturday","9:30am","8pm","Friday","9:30am","8pm","Thursday","9:30am","8pm","Wednesday","9:30am","8pm","Tuesday","9:30am","8pm","Monday","9:30am",,"Sunday",,"8pm","Saturday","9:30am","34245","151","İstanbul","Pashacity sitesi, Kültür Cd No:4E D:34200","Esthetiqal Güzellik Merkezi","4.9",
"Lu Güzellik Merkezi, Bebek Mah, Yeniyol, Çıkmaz Sk. No:2, 34342 Beşiktaş, Türkiye","Beşiktaş","TR",,"0x14cab7887f8e3ddf:0xeab4bc50a63fd589","/g/11fktqs3qt","41.07978","29.045116","Bebek Mah, Çıkmaz Sk. No:2","+902122570033","(0212) 257 00 33","ChIJ3z2Of4i3yhQRidU_plC8tOo","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34342","225","İstanbul","Bebek Mah, Çıkmaz Sk. No:2","Lu Güzellik Merkezi","4.9",
"EMİNE KIZILAĞIL BEAUTY STUDİO, Atatürk, Ahmet Mert Sk. No: 4 D:1, 34764 Ümraniye/İstanbul, Türkiye","Ümraniye","TR",,"0x14cac9f18d00ab27:0x1676af98196d270e","/g/11tjlcwrkw","41.0244357","29.0874337","Ahmet Mert Sk. No: 4 D:1","+905304972358","0530 497 23 58","ChIJJ6sAjfHJyhQRDidtGZivdhY","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","8pm","Sunday","10am","8pm","Saturday","10am","34764","168","İstanbul","Ahmet Mert Sk. No: 4 D:1","EMİNE KIZILAĞIL BEAUTY STUDİO","4.8",
"Yıldızca Beauty - Şirinevler Güzellik Merkezi, Şirinevler, Meriç Sk Özaltın İşmerkezi NO:16 / kat 6, 34188 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14cabb9412e7c823:0x8e1c90d0797cc216","/g/11svnktk16","40.9923278","28.8439157","Meriç Sk Özaltın İşmerkezi NO:16 / kat 6","+905325410472","0532 541 04 72","ChIJI8jnEpS7yhQRFsJ8edCQHI4","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","8pm","Sunday","10am","8pm","Saturday","10am","34188","171","İstanbul","Meriç Sk Özaltın İşmerkezi NO:16 / kat 6","Yıldızca Beauty - Şirinevler Güzellik Merkezi","4.4",
"Derya Dolu Güzellik Merkezi, Şirinevler Mah. Fetih Cad. Taşhan Apt. No:48/11, 34188 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14caa5518c9afc85:0x825ff824b1c45a1f","/g/11rd2p51hx","40.9952131","28.8478272","Şirinevler Mah. Fetih Cad. Taşhan Apt. No:48/11","+905331458817","0533 145 88 17","ChIJhfyajFGlyhQRH1rEsST4X4I","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34188","21","İstanbul","Şirinevler Mah. Fetih Cad. Taşhan Apt. No:48/11","Derya Dolu Güzellik Merkezi","5",
"Caren Güzellik Salonu, Armağanevler, 23 Nisan Cd. No:46, 34760 Ümraniye/İstanbul, Türkiye","Ümraniye","TR",,"0x14cac8e9d8514def:0x1fcdd0e24e883706","/g/11fr3lwbb0","41.0184542","29.1156383","23 Nisan Cd. No:46","+905385156458","0538 515 64 58","ChIJ701R2OnIyhQRBjeITuLQzR8","7pm","Saturday","10am","7pm","Friday","10am",,"Thursday",,"7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34760","281","İstanbul","23 Nisan Cd. No:46","Caren Güzellik Salonu","4.9",
